condition_id,time_period,eligible_tract_count,top_quartile_jaccard,results_authorized,result_type,comparison_geography_type,sensitivity_status,geography_id,eligible_year_count,persistent_transition_state,meets_two_of_three_rule
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031170300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031170400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031170700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031170800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031190601,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031190602,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031190701,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031190702,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031190800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031191100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031210501,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031210601,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031220601,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031220701,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221000,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031221600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031230700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031230800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031231100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031231200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241000,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031241600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242000,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031242600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031250600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031250700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031250800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031251900,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031252000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031252101,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031252102,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031252201,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031260600,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031260700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031271200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031271300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031271400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031280900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031282800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031283100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031283200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031291200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031292200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031292500,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031300800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031300900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301701,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301702,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301801,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301802,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031301803,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031310500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031320400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031330103,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031381200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031381400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031381500,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031400400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031400500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031410600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031410700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031410800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031430500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031430600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031430700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031430800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031430900,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031431302,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031440202,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031440700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031460200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031460301,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031490600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031490700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031491000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031520100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031520400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031530400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031530501,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031530502,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031530503,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031540101,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031560200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031560300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031560700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031560800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031560900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031570300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031580501,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031580502,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031580600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031600400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031600900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031610400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031611200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031611300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031611400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031612200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031630400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031630500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031640500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031640600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031640700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031660301,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031660600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031660800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031670600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031670700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031670800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031671100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031671200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031671300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031671600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031690400,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031691000,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031700301,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031700302,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031700401,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031700402,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031710300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031710600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031710700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031710800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031711000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031711100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031720300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031720400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031740200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031740300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031740400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031750400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031832000,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031832900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031833100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031833300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031834800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031835800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031836900,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031837000,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031838000,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031838100,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031838200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031838300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031838700,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031839500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031839800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031840800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,noncrossing_only,17031841500,3,remains_below_highest_quartile,True
copd,2022,411,0.42,False,annual_jaccard,zcta,all_eligible,,,,
copd,2023,410,0.389743589744,False,annual_jaccard,zcta,all_eligible,,,,
copd,2024,411,0.408284023669,False,annual_jaccard,zcta,all_eligible,,,,
hypertension,2022,722,0.513432835821,False,annual_jaccard,zcta,all_eligible,,,,
hypertension,2023,722,0.544303797468,False,annual_jaccard,zcta,all_eligible,,,,
hypertension,2024,722,0.548387096774,False,annual_jaccard,zcta,all_eligible,,,,
copd,,,,False,tract_persistence,zcta,all_eligible,17031010100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031010201,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031010300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031010501,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031010600,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031020100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031020302,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031020500,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031020802,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031020901,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031020902,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030101,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030102,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030500,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030601,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030604,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030701,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030702,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031030703,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031000,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031501,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031502,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031031700,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031032100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031040202,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031050200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031050500,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031060800,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031060900,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031061901,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031063200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031063302,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031063303,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031070101,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031070400,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031071200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031071300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031071400,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031071500,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031080100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031080201,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031080202,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031080300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031080400,3,unstable,False
copd,,,,False,tract_persistence,zcta,all_eligible,17031081000,3,moves_out_of_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081201,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081401,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081402,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081500,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081700,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081800,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031081900,3,moves_out_of_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031090200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031100300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031100500,2,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031110100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031110400,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031110501,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031110502,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031120200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031120300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031140400,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031140800,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031150200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031150300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031150402,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031150700,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031150800,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031151100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031160300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031160400,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031160700,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031160900,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031170200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031170300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031170400,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031170500,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031170800,3,moves_out_of_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031171000,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031171100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031180100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031190200,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031190300,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031190402,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031190800,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031191100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031191301,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031210100,3,remains_below_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031230700,3,moves_into_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031230900,3,moves_into_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031231100,3,moves_into_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031231200,3,moves_into_highest_quartile,True
copd,,,,False,tract_persistence,zcta,all_eligible,17031231500,3,remains_high,True
