condition_id,community_area_id,eligible_tract_count,median_rank,rank_iqr,rank_range,top_quartile_share,bottom_quartile_share,high_low_rank_coexistence,assignment_rule,max_overlay_weight,crossing_sensitivity,analysis_status,interpretation_label,results_authorized,noncrossing_only,capture_quartile_cut_points,capture_quartile_cut_point_source
hypertension,08,9,0.351020408163,0.25306122449,0.518367346939,0,0.222222222222,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,09,1,0.391836734694,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,14,3,0.257142857143,0.1,0.2,0,0.333333333333,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,15,2,0.348979591837,0.0632653061224,0.126530612245,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,16,1,0.167346938776,0,0,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,17,4,0.616326530612,0.136734693878,0.228571428571,0.25,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,19,6,0.448979591837,0.154081632653,0.25306122449,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,21,2,0.24693877551,0.0224489795918,0.0448979591837,0,0.5,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,22,9,0.195918367347,0.130612244898,0.204081632653,0,0.888888888889,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,23,4,0.483673469388,0.340816326531,0.518367346939,0,0.25,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,24,14,0.134693877551,0.135714285714,0.334693877551,0,0.857142857143,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,25,17,0.922448979592,0.0775510204082,0.257142857143,0.941176470588,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,26,2,0.818367346939,0.0795918367347,0.159183673469,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,27,5,0.861224489796,0.167346938776,0.29387755102,0.6,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,28,10,0.604081632653,0.210204081633,0.812244897959,0.2,0.1,True,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,29,5,0.787755102041,0.0367346938776,0.342857142857,0.8,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,30,11,0.555102040816,0.159183673469,0.338775510204,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,31,1,0.383673469388,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,32,1,0.322448979592,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,33,1,0.302040816327,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,35,1,0.951020408163,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,38,4,0.716326530612,0.170408163265,0.351020408163,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,40,2,0.683673469388,0.034693877551,0.069387755102,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,41,3,0.587755102041,0.0959183673469,0.191836734694,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,43,6,0.789795918367,0.0714285714286,0.395918367347,0.833333333333,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,44,2,0.967346938776,0.0244897959184,0.0489795918367,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,46,2,0.765306122449,0.0510204081633,0.102040816327,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,49,3,0.808163265306,0.0530612244898,0.10612244898,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,52,2,0.487755102041,0.0918367346939,0.183673469388,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,53,4,0.883673469388,0.0357142857143,0.10612244898,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,54,1,0.722448979592,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,56,5,0.379591836735,0.110204081633,0.440816326531,0.2,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,57,1,0.424489795918,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,58,3,0.473469387755,0.104081632653,0.208163265306,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,60,3,0.636734693878,0.065306122449,0.130612244898,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,61,5,0.54693877551,0.126530612245,0.248979591837,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,63,2,0.451020408163,0.0510204081633,0.102040816327,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,64,3,0.485714285714,0.0551020408163,0.110204081633,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,66,3,0.644897959184,0.0734693877551,0.14693877551,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,67,7,0.840816326531,0.0673469387755,0.114285714286,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,68,1,0.828571428571,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,69,2,0.889795918367,0.0775510204082,0.155102040816,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,70,4,0.661224489796,0.0755102040816,0.277551020408,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,71,6,0.869387755102,0.0479591836735,0.102040816327,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,72,2,0.577551020408,0.120408163265,0.240816326531,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,74,3,0.591836734694,0.0387755102041,0.0775510204082,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,75,1,0.74693877551,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,77,9,0.497959183673,0.232653061224,0.522448979592,0,0.222222222222,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
