zcta_id,geography_id,tract_land_area,tract_water_area,overlap_land_area,overlap_water_area,overlap_fraction,zcta_count,is_crossing_tract,is_dominant,dominant_zcta_id,covered_fraction,is_noncrossing,relationship_vintage,linkage_role
60624,17031271500,162821,0,162821,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60612,17031271800,205986,0,205986,0,1,1,False,True,60612,1,True,2020,comparison_metadata_only_not_disease_aggregation
60606,17031280100,581716,29634,104153,29634,0.218838635806,3,True,False,60661,1,False,2020,comparison_metadata_only_not_disease_aggregation
60654,17031280100,581716,29634,19776,0,0.0323480821134,3,True,False,60661,1,False,2020,comparison_metadata_only_not_disease_aggregation
60661,17031280100,581716,29634,457787,0,0.748813282081,3,True,True,60661,1,False,2020,comparison_metadata_only_not_disease_aggregation
60607,17031280400,502194,0,23361,0,0.0465178795446,2,True,False,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60612,17031280400,502194,0,478833,0,0.953482120455,2,True,True,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60612,17031280800,237357,0,237357,0,1,1,False,True,60612,1,True,2020,comparison_metadata_only_not_disease_aggregation
60612,17031280900,114689,0,114689,0,1,1,False,True,60612,1,True,2020,comparison_metadata_only_not_disease_aggregation
60606,17031281900,421030,17458,112904,17458,0.297298899856,3,True,False,60661,1,False,2020,comparison_metadata_only_not_disease_aggregation
60607,17031281900,421030,17458,3133,0,0.00714500738903,3,True,False,60661,1,False,2020,comparison_metadata_only_not_disease_aggregation
60661,17031281900,421030,17458,304993,0,0.695556092755,3,True,True,60661,1,False,2020,comparison_metadata_only_not_disease_aggregation
60608,17031282700,439297,0,8329,0,0.018959838105,2,True,False,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60612,17031282700,439297,0,430968,0,0.981040161895,2,True,True,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60612,17031282800,164404,0,164404,0,1,1,False,True,60612,1,True,2020,comparison_metadata_only_not_disease_aggregation
60607,17031283100,216513,0,216513,0,1,1,False,True,60607,1,True,2020,comparison_metadata_only_not_disease_aggregation
60607,17031283200,236547,0,215033,0,0.909049787146,2,True,True,60607,1,False,2020,comparison_metadata_only_not_disease_aggregation
60608,17031283200,236547,0,21514,0,0.0909502128541,2,True,False,60607,1,False,2020,comparison_metadata_only_not_disease_aggregation
60608,17031283800,376238,0,376238,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031290900,996496,0,883155,0,0.88626045664,2,True,True,60623,1,False,2020,comparison_metadata_only_not_disease_aggregation
60624,17031290900,996496,0,113341,0,0.11373954336,2,True,False,60623,1,False,2020,comparison_metadata_only_not_disease_aggregation
60623,17031291200,329138,0,298132,0,0.905796352898,2,True,True,60623,1,False,2020,comparison_metadata_only_not_disease_aggregation
60624,17031291200,329138,0,31006,0,0.0942036471024,2,True,False,60623,1,False,2020,comparison_metadata_only_not_disease_aggregation
60608,17031291600,220340,0,220340,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031292200,394160,0,394160,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031292400,330658,0,330658,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031292500,982499,0,982499,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031300500,271031,0,271031,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031300600,328182,0,328182,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031300700,329127,0,329127,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031300800,325846,0,325846,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031300900,327299,0,327299,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031301100,211425,0,30145,0,0.142580111151,2,True,False,60623,1,False,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301100,211425,0,181280,0,0.857419888849,2,True,True,60623,1,False,2020,comparison_metadata_only_not_disease_aggregation
60608,17031301200,482205,0,482205,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301600,329517,0,329517,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301701,330773,0,330773,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301702,330989,0,330989,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301801,694937,0,694937,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301802,345011,0,345011,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60623,17031301803,351050,0,351050,0,1,1,False,True,60623,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310200,320573,0,45781,0,0.142809906012,2,True,False,60616,1,False,2020,comparison_metadata_only_not_disease_aggregation
60616,17031310200,320573,0,274792,0,0.857190093988,2,True,True,60616,1,False,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310300,318572,0,318572,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310400,124462,0,124462,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310500,161938,0,161938,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310600,543291,0,543291,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310700,160036,0,160036,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310800,332782,0,332782,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60608,17031310900,484908,0,484908,0,1,1,False,True,60608,1,True,2020,comparison_metadata_only_not_disease_aggregation
60601,17031320101,465726,25911,465726,25911,1,1,False,True,60601,1,True,2020,comparison_metadata_only_not_disease_aggregation
60601,17031320102,453642,24921,378644,24921,0.843285001139,2,True,True,60601,1,False,2020,comparison_metadata_only_not_disease_aggregation
60602,17031320102,453642,24921,74998,0,0.156714998861,2,True,False,60601,1,False,2020,comparison_metadata_only_not_disease_aggregation
60602,17031320400,804124,649677,18588,0,0.0127857939292,4,True,False,60605,1,False,2020,comparison_metadata_only_not_disease_aggregation
60603,17031320400,804124,649677,155565,0,0.107005704357,4,True,False,60605,1,False,2020,comparison_metadata_only_not_disease_aggregation
60604,17031320400,804124,649677,67281,0,0.046279373862,4,True,False,60605,1,False,2020,comparison_metadata_only_not_disease_aggregation
60605,17031320400,804124,649677,562690,649677,0.833929127852,4,True,True,60605,1,False,2020,comparison_metadata_only_not_disease_aggregation
60605,17031320600,609069,549336,609069,549336,1,1,False,True,60605,1,True,2020,comparison_metadata_only_not_disease_aggregation
60605,17031330101,1882941,828956,1380998,686403,0.762344956317,2,True,True,60605,1,False,2020,comparison_metadata_only_not_disease_aggregation
60616,17031330101,1882941,828956,501943,142553,0.237655043683,2,True,False,60605,1,False,2020,comparison_metadata_only_not_disease_aggregation
60605,17031330102,402828,0,402828,0,1,1,False,True,60605,1,True,2020,comparison_metadata_only_not_disease_aggregation
60605,17031330103,509666,0,8308,0,0.0163008715512,2,True,False,60616,1,False,2020,comparison_metadata_only_not_disease_aggregation
60616,17031330103,509666,0,501358,0,0.983699128449,2,True,True,60616,1,False,2020,comparison_metadata_only_not_disease_aggregation
60605,17031330200,756020,35440,209009,0,0.26408030728,2,True,False,60616,1,False,2020,comparison_metadata_only_not_disease_aggregation
60616,17031330200,756020,35440,547011,35440,0.73591969272,2,True,True,60616,1,False,2020,comparison_metadata_only_not_disease_aggregation
60616,17031340300,213596,0,213596,0,1,1,False,True,60616,1,True,2020,comparison_metadata_only_not_disease_aggregation
60616,17031340400,290316,0,290316,0,1,1,False,True,60616,1,True,2020,comparison_metadata_only_not_disease_aggregation
60616,17031340500,435447,0,435447,0,1,1,False,True,60616,1,True,2020,comparison_metadata_only_not_disease_aggregation
60609,17031340600,496574,0,496574,0,1,1,False,True,60609,1,True,2020,comparison_metadata_only_not_disease_aggregation
60616,17031350100,567876,518735,567876,518735,1,1,False,True,60616,1,True,2020,comparison_metadata_only_not_disease_aggregation
60616,17031350400,201454,0,201454,0,1,1,False,True,60616,1,True,2020,comparison_metadata_only_not_disease_aggregation
60616,17031351000,821383,665632,821383,665632,1,1,False,True,60616,1,True,2020,comparison_metadata_only_not_disease_aggregation
60616,17031351100,347265,0,43089,0,0.124081033217,2,True,False,60653,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031351100,347265,0,304176,0,0.875918966783,2,True,True,60653,1,False,2020,comparison_metadata_only_not_disease_aggregation
60609,17031351400,323957,0,47527,0,0.146707742077,2,True,False,60653,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031351400,323957,0,276430,0,0.853292257923,2,True,True,60653,1,False,2020,comparison_metadata_only_not_disease_aggregation
60609,17031351500,166221,0,166221,0,1,1,False,True,60609,1,True,2020,comparison_metadata_only_not_disease_aggregation
60653,17031360200,232044,0,232044,0,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60653,17031380100,438048,0,438048,0,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60653,17031380200,215130,0,215130,0,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60609,17031380600,838894,0,243933,0,0.290779287967,2,True,False,60653,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031380600,838894,0,594961,0,0.709220712033,2,True,True,60653,1,False,2020,comparison_metadata_only_not_disease_aggregation
60615,17031381200,258553,0,168066,0,0.650025333297,2,True,True,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031381200,258553,0,90487,0,0.349974666703,2,True,False,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60609,17031381400,316691,0,13653,0,0.0431114240695,3,True,False,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60615,17031381400,316691,0,278921,0,0.880735480326,3,True,True,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031381400,316691,0,24117,0,0.0761530956042,3,True,False,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031381500,108677,0,108677,0,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60609,17031381700,196802,0,196802,0,1,1,False,True,60609,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031381800,319368,0,319368,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031381900,172690,0,172690,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60653,17031390100,482752,360058,482752,360058,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60653,17031390200,303791,0,303791,0,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60653,17031390300,327051,0,327051,0,1,1,False,True,60653,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031390400,326306,0,326306,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031390500,326519,0,302380,0,0.926071683424,2,True,True,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60653,17031390500,326519,0,24139,0,0.0739283165758,2,True,False,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60615,17031390600,324629,0,324629,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031400300,1385551,79000,320218,0,0.218645851186,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031400300,1385551,79000,1065333,79000,0.781354148814,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031400400,326944,0,326944,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60621,17031400500,326149,0,39621,0,0.121481286161,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031400500,326149,0,286528,0,0.878518713839,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60621,17031400800,493317,0,12385,0,0.0251055609274,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031400800,493317,0,480932,0,0.974894439073,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60615,17031410200,64827,0,64827,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031410500,263011,0,263011,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031410600,252245,0,252245,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031410700,259923,0,259923,0,1,1,False,True,60615,1,True,2020,comparison_metadata_only_not_disease_aggregation
60615,17031410800,249520,0,237622,0,0.952316447579,2,True,True,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031410800,249520,0,11898,0,0.0476835524206,2,True,False,60615,1,False,2020,comparison_metadata_only_not_disease_aggregation
60615,17031411100,283324,0,1709,0,0.00603196340585,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031411100,283324,0,281615,0,0.993968036594,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60615,17031411200,402990,0,4000,0,0.00992580461054,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031411200,402990,0,398990,0,0.990074195389,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420100,761045,623125,681298,78838,0.549163758787,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031420100,761045,623125,79747,544287,0.450836241213,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420200,277261,0,277261,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420300,245119,0,245119,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420400,245128,0,245128,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420500,245980,0,245980,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420600,243609,0,243609,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420700,650530,0,650530,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031420800,347603,0,347603,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031421200,325749,0,325749,0,1,1,False,True,60637,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430101,327083,0,327083,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430200,661348,0,661348,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60637,17031430300,406133,0,382591,0,0.942033767263,2,True,True,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430300,406133,0,23542,0,0.0579662327366,2,True,False,60637,1,False,2020,comparison_metadata_only_not_disease_aggregation
60619,17031430400,547730,0,518508,0,0.946648896354,2,True,True,60619,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430400,547730,0,29222,0,0.053351103646,2,True,False,60619,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430500,342833,0,342833,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430600,333359,0,333359,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430700,189450,178320,189450,178320,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430800,328071,0,328071,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031430900,336518,0,336518,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031431200,655295,0,655295,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031431301,404025,0,404025,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031431302,437419,0,437419,0,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60649,17031431400,1084987,1126154,1084987,1126154,1,1,False,True,60649,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440101,377008,0,377008,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440102,627506,0,627506,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440201,531454,0,531454,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440202,781698,0,781698,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440300,1295106,0,1295106,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440600,666619,0,666619,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440700,327461,0,327461,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440800,279123,0,279123,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031440900,742630,0,742630,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031450300,1366771,0,1366771,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460100,2964055,2514274,1042444,0,0.190285030344,2,True,False,60649,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031460100,2964055,2514274,1921611,2514274,0.809714969656,2,True,True,60649,1,False,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460200,600282,0,600282,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460301,485612,0,485612,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460302,648832,0,633540,0,0.976431495364,2,True,True,60617,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031460302,648832,0,15292,0,0.023568504636,2,True,False,60617,1,False,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460400,652525,0,652525,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460500,1277228,0,1261004,0,0.987297491129,2,True,True,60617,1,False,2020,comparison_metadata_only_not_disease_aggregation
60649,17031460500,1277228,0,16224,0,0.0127025088708,2,True,False,60617,1,False,2020,comparison_metadata_only_not_disease_aggregation
60617,17031460800,683234,0,683234,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031461000,561859,59596,561859,59596,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031470100,1589028,0,1589028,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031480100,659618,0,659618,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031480200,286108,0,286108,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031480300,415735,0,40849,0,0.0982573033302,2,True,False,60619,1,False,2020,comparison_metadata_only_not_disease_aggregation
60619,17031480300,415735,0,374886,0,0.90174269667,2,True,True,60619,1,False,2020,comparison_metadata_only_not_disease_aggregation
60617,17031480400,1809911,0,1809911,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031480500,1363482,0,1363482,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031490200,870444,0,870444,0,1,1,False,True,60619,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031490500,1424111,0,166477,0,0.116898893415,2,True,False,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031490500,1424111,0,1257634,0,0.883101106585,2,True,True,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031490600,683115,0,683115,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031490700,639811,0,639811,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031490800,1081033,0,1081033,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031490901,845452,0,845452,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031490902,1196066,0,1196066,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031491000,1277974,0,1277974,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031491100,1321949,0,1321949,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031491200,649492,0,649492,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031491300,646033,0,646033,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031491400,829869,0,829869,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60619,17031500100,2651676,0,168149,0,0.0634123475115,2,True,False,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031500100,2651676,0,2483527,0,0.936587652488,2,True,True,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031500200,2042414,0,2042414,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031500300,709172,0,709172,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031510100,2147646,220086,2147646,220086,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031510200,1277946,0,1277946,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031510300,2958348,0,2930726,0,0.990663032206,2,True,True,60617,1,False,2020,comparison_metadata_only_not_disease_aggregation
60619,17031510300,2958348,0,27622,0,0.00933696779419,2,True,False,60617,1,False,2020,comparison_metadata_only_not_disease_aggregation
60617,17031520100,2581898,521681,2581898,521681,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031520200,1108055,109644,1108055,109644,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031520300,958354,0,958354,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031520400,725278,0,725278,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031520500,1050138,0,1050138,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60617,17031520600,1089377,0,1089377,0,1,1,False,True,60617,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530100,649937,0,649937,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530200,1297343,0,1297343,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530300,1308194,0,90711,0,0.0693406329642,2,True,False,60643,1,False,2020,comparison_metadata_only_not_disease_aggregation
60643,17031530300,1308194,0,1217483,0,0.930659367036,2,True,True,60643,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530400,1312063,0,300992,0,0.229403618576,2,True,False,60643,1,False,2020,comparison_metadata_only_not_disease_aggregation
60643,17031530400,1312063,0,1011071,0,0.770596381424,2,True,True,60643,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530501,1296493,0,1296493,0,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530502,706252,101712,706252,101712,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530503,1598487,57148,1322208,24572,0.813452240379,2,True,True,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60643,17031530503,1598487,57148,276279,32576,0.186547759621,2,True,False,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60628,17031530600,966243,67959,966243,67959,1,1,False,True,60628,1,True,2020,comparison_metadata_only_not_disease_aggregation
60827,17031540101,3357305,508399,3357305,508399,1,1,False,True,60827,1,True,2020,comparison_metadata_only_not_disease_aggregation
60628,17031540102,5297055,0,4481278,0,0.84599423642,2,True,True,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60827,17031540102,5297055,0,815777,0,0.15400576358,2,True,False,60628,1,False,2020,comparison_metadata_only_not_disease_aggregation
60617,17031550100,7189486,1132186,1093161,0,0.13136314433,2,True,False,60633,1,False,2020,comparison_metadata_only_not_disease_aggregation
60633,17031550100,7189486,1132186,6096325,1132186,0.86863685567,2,True,True,60633,1,False,2020,comparison_metadata_only_not_disease_aggregation
60633,17031550200,5093938,283388,5093938,283388,1,1,False,True,60633,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031560100,693892,48984,464892,0,0.625800268147,2,True,True,60632,1,False,2020,comparison_metadata_only_not_disease_aggregation
60804,17031560100,693892,48984,229000,48984,0.374199731853,2,True,False,60632,1,False,2020,comparison_metadata_only_not_disease_aggregation
60638,17031560200,662049,0,662049,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60638,17031560300,653932,0,653932,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031560400,339633,0,339633,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60638,17031560700,661239,0,661239,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60638,17031560800,1321148,0,1321148,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60638,17031560900,1319260,0,1319260,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60638,17031561000,1328253,0,1328253,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60638,17031561100,1321993,0,1321993,0,1,1,False,True,60638,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031570100,1523744,0,1523744,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031570200,1763887,0,1763887,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031570300,980167,0,980167,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031570400,463390,0,463390,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031570500,423598,0,423598,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580100,763337,0,763337,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580200,729817,0,729817,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580300,471020,0,471020,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580400,1316120,0,1316120,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580501,492117,0,492117,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580502,494416,0,494416,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580600,492790,0,492790,0,1,1,False,True,60632,1,True,2020,comparison_metadata_only_not_disease_aggregation
60609,17031580700,550116,0,129621,0,0.235624850032,2,True,False,60632,1,False,2020,comparison_metadata_only_not_disease_aggregation
60632,17031580700,550116,0,420495,0,0.764375149968,2,True,True,60632,1,False,2020,comparison_metadata_only_not_disease_aggregation
